path	bytes	sha256	file_type	symlink	classification	reason	authority_reference
docs/reports/sprint4_d2_r7b_p2_r4_execution_contract_repair.md	11540	c65b3f04e5aa7e3cdd6eadc01f24a49256076af9ab5b58b3c72ee0128c68e007	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_p2_r4_r1_execution_contract_intake_repair.md	10680	8ec1d2bd9f87aa6f9f22aa97bfe4b9cfb2e7287bfa16ee4ccf19a2ce6aa77ac6	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_p2_r5_reliability_final_execution_contract_rereview.md	15982	73d4af5b72e67eda2cd2db367e61c331a45e9dd6eed0799b5f3127ad5ded1309	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_p2_r6_verification_pre_mutation_review.md	17996	fb0313d146c2080ced7a46360dd96d532d4a737139667407f02bd4738b9fb7dd	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_existing_real_accepted_production_fact_readonly_reconciliation.md	9040	c282b0120f628ca259c6e866742dcb0501597b2edb0ae31b1fda64f65756d757	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/thread_handoff/chatgpt_pm_handoff_20260624.md	17848	aba1c75592209988c675e7a6e7d05251c48624b3a4d99f4e2b79eafb4b1bebda	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/thread_handoff/chatgpt_pm_handoff_20260625.md	10093	92a4b3e47cedeb984ee5b702c278c37da7929454142c67247a1b050f4ffa9be9	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/thread_handoff/chatgpt_pm_handoff_20260625_final.md	11462	ddd76acc46d9f5a965b29473c3388df2ed96a5b669a75c2d0ac871b657963c55	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/thread_handoff/chatgpt_pm_handoff_20260626_slice_a_commit.md	7715	cbf4a362730120cbe4ed41f8a8ea09d63e4e2a6db87765b097b0e99b8e5a6646	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/thread_handoff/chatgpt_pm_handoff_260712-1349.md	25278	537f53153d8e7271ad2075ec5dfe40abeb40521e40d1d48f3a65cacdc26e8da9	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/thread_handoff/chatgpt_pm_handoff_260713-1916.md	31563	2a759ad2cbf4516f369ac34a93f4467102264d71410444449397db3cbf9d8740	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/thread_handoff/chatgpt_pm_handoff_260714-1450.md	28389	bb121e16bd3070e2679a5359287dda09c42f14b1b35eca40f9c21c677a60af07	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/thread_handoff/chatgpt_pm_handoff_260716-1711.md	22491	308e2183e9df348247972d3372a98084d6e8af016e5fe47bd970d9e50eb5680f	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/thread_handoff/chatgpt_pm_handoff_260717-0856.md	14122	097c025dfaa9a7ea67a5e0da1028d2c0537cbc36e4dd209d8b0aa1286270f827	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/thread_handoff/chatgpt_pm_handoff_260719-0016.md	19939	f5e35fc8a9c79b3a1c858fd6082fb2fd33c2ed2385742be0d0007d4fc7c46c58	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/thread_handoff/chatgpt_pm_handoff_260721-1756.md	11307	dc304bd96b2d50acad8d6d47c3188004f984b6bf5a7d4f098a009adaaec0a01f	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/thread_handoff/chatgpt_pm_handoff_260722-1115.md	14283	9993248ea2d2919c8bef1ea4638f09c761064601e8bbd59ab497bd7629128806	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/thread_handoff/chatgpt_pm_handoff_260722-2153.md	17229	d22552b13a421bb5d44ece5a40fdb90d6282d7ff5832310073954d06329e7eea	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/thread_handoff/chatgpt_pm_handoff_260723-1244.md	15504	942fb32babf2c2f85c414374125e94abb83cbd19b7068b618fd818b5bad74384	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/thread_handoff/chatgpt_pm_handoff_260724-2147.md	14518	9c0fc63047514cf7490b608b4da4693b78fdb8e571088f273ba0ae4c3511cbce	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/thread_handoff/chatgpt_pm_handoff_260725-1434.md	19743	b6f05dc62d18aa74cfe4dd93d91c90db41fb8a88260d556f1aeb717be15613b2	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/thread_handoff/chatgpt_pm_handoff_260726-1922.md	25879	c31a2d59ab2b1724f76a519e921688914f851745148d9b120162b795ca2b363e	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/thread_handoff/chatgpt_pm_handoff_260727-1122.md	3325	5ecbe060326eeee5c3420137cd13fe4861de19577f1cc0afae13ba5cc399ae6d	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/thread_handoff/chatgpt_pm_handoff_260727-1126.md	4506	5c41cce3f11200aaa2c8b387b5c3f604e863ec5e65fc60a54cc3e2b3153ec38b	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/thread_handoff/chatgpt_pm_handoff_260727-1138.md	4084	5eda0318b3e2cc1bf61167d2ad33b21c65f130bf0cdd9481071626e676f9d441	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/thread_handoff/chatgpt_pm_handoff_260727-1207.md	7120	f6e6ef57d58899cc30d7f4f28f119d0569ee9e1f0ee14ae12d8cd3acf51f97ec	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/thread_handoff/chatgpt_pm_handoff_260727-1311.md	3528	2b80c50d98ec65d05d19550cb14cd7e53883f6fca8dddf1e173023bda78eb45f	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/thread_handoff/chatgpt_pm_handoff_260727-1508.md	5740	4881b2fde8df90f60757260c27c40364c6c9631edc6093da2c49bf100a4ae144	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/thread_handoff/chatgpt_pm_handoff_260727-1535.md	5785	fee8687c4bd9055c2ad97732886a073d428cca3db3dc0622de8a411db530bdcc	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/thread_handoff/chatgpt_pm_handoff_260727-1540.md	6916	629a00ffc008dc06bc8e83b2a6723146f81cf21775d9ad1da69d5779df41c2e9	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/thread_handoff/chatgpt_pm_handoff_260727-1613.md	6969	287e5534d4445435ea5208e637798689bbed134ad2a75fd8418f4449d44cd8df	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/thread_handoff/chatgpt_pm_handoff_260727-1627.md	7790	a77b3149fbdf2a810184705791566ebde5f3aeb0d0a02354d366f582385a109d	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/thread_handoff/chatgpt_pm_handoff_260727-1645.md	6000	ab821321b135b758a9b1c26f70b1dee7bbf510e0b7b7c1c306ccc54884bbed26	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/thread_handoff/chatgpt_pm_handoff_260727-1831.md	5741	3213549f1782b0a9257899c6571ba98f4f7a6a2faec8a93289eaf0498eb4dc93	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/thread_handoff/chatgpt_pm_handoff_260727-1857.md	7954	0ad145cabfb5bf63f9118994a331e3277a66d1cd24d7f74f5b611bea18dd8131	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/thread_handoff/chatgpt_pm_handoff_260727-1931.md	7737	1dce35990e321f17b02acf5723a9f4ec0fc2e30356a79c9c030f66e74a77b094	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/thread_handoff/chatgpt_pm_handoff_260727-2004.md	6204	c00dd804e11b3c464161dc4b58ac81f323390be6d26571cc3248f5683b4e3a7d	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/thread_handoff/chatgpt_pm_handoff_260727-2034.md	5587	1e4bf0d8e9f70b4bd427c305acea967b1a92134efca80077e293af1d9738d6a7	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/thread_handoff/chatgpt_pm_handoff_260727-2100.md	5571	63cd3832b93fa9763a749c23fc7ecb289c3784559225ff604fd2d63c51bf3da5	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/thread_handoff/chatgpt_pm_handoff_260727-2105.md	10929	618c668177afc1a5ef2c6755297f503119405fd5753bdaf70e6cadeac6e1eda2	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/thread_handoff/chatgpt_pm_handoff_260727-2125.md	10663	3ace8234f605defcae0403396527e6c3b675f8877b992fa31aa814e9d282fc57	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/thread_handoff/chatgpt_pm_handoff_260727-2300.md	1570	461b48fb4e3e1960c093062d40d2a743b1b02ff9472d87620c6fc06d46a99ade	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/thread_handoff/chatgpt_pm_handoff_260728-1117.md	20357	13ffcfa48f924a34a60d38e6fba6d46c5d896eb5f74d2fd56a40d2a516238de9	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
frontend/next-env.d.ts	247	7b550dda9686c16f36a17bf9051d5dbf31e98555b30d114ac49fc49a1e712651	regular	false	GENERATED_FILE_REVIEW	Next.js generated declaration remains visible and unignored; this task makes no keep-or-ignore decision.	frontend/package.json;frontend/tsconfig.json;R36 Batch E
